source,statement,description,link
Bernie Sanders,"""In 2014 ... in McDowell County, W.Va., one of the poorest counties in the nation, life expectancy for men was 64 years. In Fairfax County, Va., a wealthy county, just 350 miles away, life expectancy was nearly 82 years, an 18 year differential. The life expectancy gap for women in the two counties was 12 years.""","stated on June 12, 2019 in a speech at George Washington University:",https://www.politifact.com/factchecks/2019/jul/18/bernie-sanders/checking-bernie-sanders-life-expectancy-wva-virgin/
Julián Castro,"Says Section 1325 of U.S. immigration law was ""put into place in 1929, by a segregationist.""","stated on June 30, 2019 in an interview:",https://www.politifact.com/factchecks/2019/jul/12/julian-castro/when-did-it-become-crime-cross-us-mexico-border/
Joe Biden,"""We made parity between mental health and physical health. It was a fundamental breakthrough in how we thought about how things should work.""","stated on July 8, 2019 in a TV interview with CNN's Chris Cuomo:",https://www.politifact.com/factchecks/2019/jul/11/joe-biden/bidens-claim-aca-was-breakthrough-mental-health-pa/
Bernie Sanders,"""No, that’s a mischaracterization of my thinking.""","stated on June 28, 2019 in the Democratic presidential debate in Miami, Florida.:",https://www.politifact.com/factchecks/2019/jul/03/bernie-sanders/bernie-sanders-has-confounding-record-gun-control-/
Kelly E. Hastings,"Said, ""The Seven Years’ War led to near bankruptcy for many countries; Britain’s need to raise taxes fueled the American desire for independence.""","stated on June 30, 2019 in On twitter:",https://www.politifact.com/factchecks/2019/jul/03/kelly-e-hastings/did-taxation-really-cause-american-revolution/
Kamala Harris,"Says ""I was part of the second class to integrate Berkeley, California, public schools."" ","stated on June 27, 2019 in her exchange on busing during the Democratic presidential debate:",https://www.politifact.com/factchecks/2019/jul/02/kamala-harris/was-kamala-harris-part-second-class-integrate-her-/
Donald Trump,"Says Cory Booker has accepted over $400,000 from the pharmaceutical industry during his political career. ","stated on June 26, 2019 in a tweet from the Trump campaign:",https://www.politifact.com/factchecks/2019/jul/02/donald-trump/cory-booker-and-drug-maker-campaign-cash-numbers/
Elizabeth Warren,"""Prison phone companies charge as much as $25 for a 15-minute call."" ","stated on June 21, 2019 in a policy proposal to ban private prisons:",https://www.politifact.com/factchecks/2019/jul/01/elizabeth-warren/warren-correct-inmate-phone-calls-cost-15-minutes/
Jon Erpenbach,"""If out-of-state drivers paid gas tax, they would contribute $73 million to fix our roads""","stated on June 6, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/jun/28/jon-erpenbach/state-lawmakers-gas-tax-claim-gets-green-light/
Bernie Sanders,"""Forty years ago, a federal Pell Grant paid for nearly 80% of tuition, fees, room and board at a four-year college.""","stated on June 24, 2019 in Press conference in Washington D.C.:",https://www.politifact.com/factchecks/2019/jun/26/bernie-sanders/sanders-latest-claim-about-college-costs-only-appl/
Creigh Deeds,"Red-flag laws have been ""shown to reduce the number of suicides by firearms."" ","stated on June 11, 2019 in radio interview.:",https://www.politifact.com/factchecks/2019/jun/19/creigh-deeds/do-red-flag-laws-reduce-gun-suicides-creigh-deeds-/
Dan Bishop,"Said Dan McCready ""got nearly $1 million in support from a Nancy Pelosi aligned dark money org in the 2018 election cycle right after he tweeted, ‘Dark money has no place in our politics’.""","stated on May 31, 2019 in in a Facebook post:",https://www.politifact.com/factchecks/2019/jun/14/dan-bishop/fact-check-bishop-says-dark-money-helped-mccready/
Joe Biden,"""In the Obama-Biden administration, we got China to cut cyber-theft -- it's gotten significantly worse under this administration.""","stated on June 11, 2019 in a campaign speech:",https://www.politifact.com/factchecks/2019/jun/14/joe-biden/joe-biden-says-he-helped-cut-chinas-thefts-us-tech/
Amy Klobuchar,"""Millions of Americans need mental health care. Yet in Iowa, there are just 64 public mental health care beds. And you see similar numbers across the country.""","stated on June 7, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/jun/13/amy-klobuchar/amy-klobuchar-right-state-psychiatric-bed-shortage/
Greg Steube,"""It’s estimated that in 2018 alone, dead people received $1 billion in benefits from Medicare, Medicaid, social security payments, and federal pensions.""","stated on May 28, 2019 in a press release:",https://www.politifact.com/factchecks/2019/jun/13/greg-steube/tab-federal-benefits-dead-1-billion-florida-congre/
Tim Kaine,"""The e-cigarette vaping phenomenon has wiped out all the progress we’ve made on reducing youth smoking.""","stated on May 29, 2019 in a radio interview.:",https://www.politifact.com/factchecks/2019/jun/12/tim-kaine/has-vaping-wiped-out-progress-reducing-youth-smoki/
Kamala Harris,"President Trump’s tariffs are ""taking $1.4 billion out of working people’s pockets every month.""","stated on June 1, 2019 in a speech at the California Democratic Party Convention:",https://www.politifact.com/factchecks/2019/jun/10/kamala-harris/kamala-harris-claims-trumps-tariffs-cost-14-billio/
Michael Bennet,"""The vast majority of Americans believe that climate change is real and we need to do something about it.""","stated on May 30, 2019 in a CNN town hall:",https://www.politifact.com/factchecks/2019/jun/06/michael-bennet/michael-bennet-right-majority-say-effects-global-w/
Taylor Swift,"""The majority of Americans across ALL parties favor these nondiscrimination policies for LGBTQ people (liberals at 81%, moderates at 76% and conservatives at 55%).""","stated on June 1, 2019 in an Instagram post:",https://www.politifact.com/factchecks/2019/jun/05/taylor-swift/taylor-swift-says-most-democrats-independents-repu/
Joe Biden,"""The current school psychologist to student ratio in this country is roughly 1,400 to 1, while experts say it should be at most 700 to 1."" ","stated on May 28, 2019 in a position paper released at a town hall meeting in Houston.:",https://www.politifact.com/factchecks/2019/jun/05/joe-biden/biden-highlights-nations-lack-school-psychologists/
Mark Pocan,"Says Donald Trump's claim that ""there was insufficient evidence and therefore, in our country, a person is innocent"" directly contradicts Special Counsel Robert Mueller’s statement.","stated on May 29, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/may/30/mark-pocan/pocan-says-trump-tweet-contradicted-mueller/
Donald Trump,"""Only 12% of legal immigrants are selected based on skill or based on merit. In countries like Canada, Australia and New Zealand, and others, that number is closer to 60, and even 70 and 75% in some cases.""","stated on May 16, 2019 in an immigration speech:",https://www.politifact.com/factchecks/2019/may/24/donald-trump/donald-trumps-international-comparison-merit-based/
Scott Neitzel,"The state contributed $80 million for the new Bucks arena, but new income tax revenue from basketball events alone ""is estimated to be probably over $600 million over the life of the lease.""","stated on May 12, 2019 in a TV interview:",https://www.politifact.com/factchecks/2019/may/22/scott-neitzel/will-wisconsin-taxpayers-get-tremendous-payback-mo/
Steve Bullock,"""You look at today, only half the 30-year-olds are doing better than their parents were at age 30. When I was being raised, it was 90%.""","stated on May 19, 2019 in an interview on CNN's ""State of the Union"":",https://www.politifact.com/factchecks/2019/may/21/steve-bullock/fact-checking-steve-bullock-decline-american-dream/
Levar Stoney,"""Richmond was one of the only cities in the state that did not (increase) their real estate tax to those pre-recession rates.""","stated on May 14, 2019 in a radio interview.:",https://www.politifact.com/factchecks/2019/may/21/levar-stoney/levar-stoney-mostly-right-about-richmonds-rein-rea/
Cory Booker,"""When Connecticut did licensing, their shootings dropped, their murders dropped 40%. Suicides dropped 15%.""","stated on May 12, 2019 in an interview on ABC This Week:",https://www.politifact.com/factchecks/2019/may/20/cory-booker/fact-checking-cory-bookers-statistic-about-connect/
West Virginia Democratic Party,"""Black women make only around 63 cents while Native American women earn 58 cents, and Hispanic women make just 54 cents in comparison to every dollar a man makes.""","stated on April 2, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/may/16/west-virginia-democratic-party/fact-checking-median-pay-black-hispanic-women/
Bernie Sanders,"Says Wisconsin payday loans have a 574% average annual interest rate, ""exploitative lending that keeps Americans trapped in debt""","stated on May 10, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/may/14/bernie-sanders/bernie-sanders-payday-loans-wisconsin/
Beto O'Rourke,"""Race is the No. 1 indicator for where toxic and polluting facilities are today.""","stated on April 29, 2019 in climate change plan:",https://www.politifact.com/factchecks/2019/may/14/beto-orourke/beto-orourkes-climate-change-plan-says-race-no1-in/
Eric Swalwell,"""The so-called ‘heartbeat’ law outlaws abortion before most women even know that they're pregnant. This is one of the most restrictive anti-abortion laws in our country."" ","stated on May 8, 2019 in posted on Twitter:",https://www.politifact.com/factchecks/2019/may/13/eric-swalwell/eric-swalwells-tweet-about-georgias-new-abortion-r/
Joe Manchin,"""19% of WVians rely on SNAP,"" or food stamps.","stated on March 29, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/may/10/joe-manchin/are-19-west-virginians-food-stamps/
Joe Manchin,"""Nearly 20 million Americans ... have gained health insurance since (the Affordable Care Act) passed in 2010.""","stated on April 17, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/may/10/joe-manchin/have-20-million-americans-gained-health-insurance-/
Joel Griffith,"""Of the 14 wealthy OECD countries with a wealth tax in 1996, 10 have since then abandoned it.""","stated on April 28, 2019 in an op-ed on Fox News:",https://www.politifact.com/factchecks/2019/may/10/joel-griffith/some-countries-ditched-wealth-taxes-what-might-mea/
Cody Smith,"""Our state transportation department already has a heavy debt load and has paid more than $700 million in debt payments in just the last two years.""","stated on March 6, 2019 in a capitol report:",https://www.politifact.com/factchecks/2019/may/08/cody-smith/smiths-statement-modots-debt-adds-needs-context/
Bernie Sanders,"""One out of five Americans cannot afford the cost of prescription drugs.""","stated on April 30, 2019 in an interview on CNN:",https://www.politifact.com/factchecks/2019/may/06/bernie-sanders/sanders-1-out-5-cant-afford-prescription-drugs/
Cory Booker,"""We now have longitudinal data that shows that children born around Superfund sites have dramatically higher rates of birth defects, dramatically higher rates of autism."" ","stated on April 29, 2019 in a cable TV news interview.:",https://www.politifact.com/factchecks/2019/may/01/cory-booker/bookers-argument-environmental-justice-stays-withi/
Tim Ryan,"""Half the country today has either diabetes or prediabetes.""","stated on April 11, 2019 in a town hall in New Hampshire:",https://www.politifact.com/factchecks/2019/apr/29/tim-ryan/does-half-population-have-diabetes-or-prediabetes-/
Kamala Harris,"""One out of 4 diabetes patients in our country cannot afford their insulin.""","stated on April 22, 2019 in a CNN town hall event:",https://www.politifact.com/factchecks/2019/apr/26/kamala-harris/high-cost-insulin-keeping-diabetics-taking-their-m/
John Delaney,"""Most of home care is paid by government programs.""","stated on April 13, 2019 in a Tweet:",https://www.politifact.com/factchecks/2019/apr/25/john-delaney/most-home-care-government-funded/
Nikki Bowmar,"Small businesses in West Virginia make up ""99 percent of the total number of businesses in the state"" and employ ""nearly 50 percent of the state’s workforce.""","stated on March 30, 2019 in a comment in a newspaper article:",https://www.politifact.com/factchecks/2019/apr/24/nikki-bowmar/taking-stock-small-businesses-impact-wva-economy/
Joe Manchin,"""It is estimated that more than 20 veterans die by suicide every day.""","stated on March 18, 2019 in a press release:",https://www.politifact.com/factchecks/2019/apr/24/joe-manchin/do-more-20-veterans-die-suicide-every-day/
Beto O'Rourke,"""Disparities in infant mortality between white America and black America (are) greater today, in 2019, than in the year 1850...""","stated on April 16, 2019 in a speech.:",https://www.politifact.com/factchecks/2019/apr/23/beto-orourke/la-di-dah/
Tim Ryan,"""There is $50 billion a year wasted in the Medicare program."" ","stated on April 11, 2019 in a town hall:",https://www.politifact.com/factchecks/2019/apr/19/tim-ryan/50-billion-medicare-waste-yes-s-how-much-improper-/
Eric Burlison,"Says SJR 11 ""seeks to fix what is very quickly becoming a problem in Missouri — initiative petitions and referendums are being filed at record highs.""","stated on February 13, 2019 in a Senate hearing:",https://www.politifact.com/factchecks/2019/apr/17/eric-burlison/initiative-petitions-were-filed-record-highs-2018-/
Joe Biden,"""People show up in the emergency room with a sprained ankle, 25 percent get an opioid prescription.""","stated on April 11, 2019 in a panel at the University of Pennsylvania:",https://www.politifact.com/factchecks/2019/apr/16/joe-biden/joe-biden-cites-study-found-25-percent-ankle-sprai/
John Hickenlooper,"""We got to almost universal coverage in health care in Colorado.""","stated on March 31, 2019 in in an interview on MSNBC:",https://www.politifact.com/factchecks/2019/apr/11/john-hickenlooper/hickenlooper-expanded-medicaid-created-state-run-m/
Pete Buttigieg,"""We cut unemployment by more than half"" in South Bend, Ind.","stated on April 7, 2019 in an interview on NBC's ""Meet the Press"":",https://www.politifact.com/factchecks/2019/apr/10/pete-buttigieg/did-south-bend-unemployment-fall-half-under-mayor-/
Paul Bettencourt,"""194,000 criminal aliens booked into Texas jails from 2011-2019 were charged with more than 299,000 criminal offenses.""","stated on April 2, 2019 in a resolution:",https://www.politifact.com/factchecks/2019/apr/08/paul-bettencourt/texas-legislation-missing-important-info-about-cri/
Miro Weinberger,"""The public health science is clear that the use of the addiction medicine buprenorphine saves lives whether that use has been prescribed or not.""","stated on April 3, 2019 in state of the city speech:",https://www.politifact.com/factchecks/2019/apr/07/miro-weinberger/does-science-show-unprescribed-buprenorphine-saves/
Republican Party of Wisconsin,"""FYI: the last statewide recount in WI was in 2016. After that recount, the vote margin changed by only 131 out of the 2.7 million votes cast."" ","stated on April 3, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/apr/07/republican-party-wisconsin/state-gops-claim-about-recount-hits-target/
John Flanagan,"The state budget fully funds ""an initiative to provide free college tuition for illegal immigrants, while rejecting an increase in Tuition Assistance Program funding that would help middle-class families afford college."" ","stated on April 1, 2019 in a news release:",https://www.politifact.com/factchecks/2019/apr/07/john-flanagan/flanagan-criticizes-dream-act-funding/
Donna Campbell,"Abortion providers perform almost 60,000 procedures in Texas every year.","stated on April 1, 2019 in the Texas Senate:",https://www.politifact.com/factchecks/2019/apr/05/donna-campbell/how-many-abortions-are-performed-annually-texas/
Julián Castro,"Says that the George W. Bush administration in 2005 revived a long-standing law when it ""decided to charge those that crossed the border with criminal violations, rather than civil ones.""","stated on April 1, 2019 in a Medium post:",https://www.politifact.com/factchecks/2019/apr/05/julian-castro/fact-checking-julian-castro-bushs-2005-immigration/
Mitch Carmichael,"In West Virginia, ""our students enter in at fourth grade the first time they’re tested, 37th or 38th in the nation—which is not good, but it’s not horrible. By the time they’re in the 8th grade, they’re 46th or 47th, and then upon 11th grade testing they’re near last.""","stated on February 14, 2019 in an interview with WV MetroNews:",https://www.politifact.com/factchecks/2019/apr/03/mitch-carmichael/have-west-virginia-test-scores-tended-drop-between/
Jeremiah Samples,"""We have had an increase of 67 percent (in) the number of children taken into state custody since 2014.""","stated on February 28, 2019 in testimony before the West Virginia state Senate:",https://www.politifact.com/factchecks/2019/apr/03/jeremiah-samples/has-west-virginias-foster-care-caseload-jumped-two/
Bloggers,"Americans ""would run out of avocados in three weeks"" if imports from Mexico were stopped due to a border closure. ","stated on April 1, 2019 in news articles and blogs:",https://www.politifact.com/factchecks/2019/apr/03/blog-posting/holy-guacamole-would-america-really-run-out-avocad/
Andrew Yang,"""America’s life expectancy has declined for the last three years in a row, the first time in a hundred years, because of surges in suicides and drug overdoses.""","stated on March 22, 2019 in an interview:",https://www.politifact.com/factchecks/2019/apr/03/andrew-yang/overdoses-suicide-driving-drop-us-life-expectancy-/
Kamala Harris,"""In 30 states, average teacher pay is less than the living wage for a family of four.""","stated on March 26, 2019 in a tweet:",https://www.politifact.com/factchecks/2019/apr/01/kamala-harris/does-teacher-pay-fall-short-living-wage-30-states-/
Gary Farmer,"""Some patients who are on transplant lists for kidney or other organs are being dropped from the list simply because they are shown as a licensed card holder"" for medical marijuana.","stated on March 7, 2019 in a Florida Senate meeting:",https://www.politifact.com/factchecks/2019/mar/27/gary-farmer/florida-democrat-says-medical-pot-use-keeps-patien/
Children at Risk,"""Right now, only 11 percent of the 15,000 child care providers in Texas are certified as meeting quality standards.""","stated on March 19, 2019 in a press conference:",https://www.politifact.com/factchecks/2019/mar/22/children-risk/how-many-texas-childcare-providers-meet-quality-st/
